"TF" "Mean_activity" "meta_pval" "pval_var" "TF_name"
"272" "MA0140.2.GATA1::TAL1" -0.0230433382093906 1 0.000559207698914627 "GATA1::TAL1"
"273" "MA0798.2.RFX3" -0.0196516159921885 1 0.00135655076115833 "RFX3"
"274" "MA0852.2.FOXK1" -0.266796177718788 0.0578539889067346 0.00277935062092127 "FOXK1"
"275" "MA1634.1.BATF" 1.52815881185234 7.94697178610577e-251 0.197175068993039 "BATF"
"276" "MA1557.1.SMAD5" -0.491753347218037 7.59679582458756e-17 0.0119350121144177 "SMAD5"
"277" "MA0163.1.PLAG1" 0.117514838464558 0.999722794052384 0.0012155794960439 "PLAG1"
"278" "MA0158.2.HOXA5" 0.185024194885045 0.85177885213651 0.00750988071430538 "HOXA5"
"279" "MA0764.2.ETV4" -0.537026612088084 1.34912508073884e-20 0.00987310624616177 "ETV4"
"280" "MA0841.1.NFE2" 0.338165166322142 6.64838479558316e-05 0.00677064183683759 "NFE2"
"281" "MA0684.2.RUNX3" -0.0591686479747295 0.999999999997774 0.000400018574559499 "RUNX3"
"282" "MA0873.1.HOXD12" -0.142995825968683 0.993438050270993 0.00355285610645579 "HOXD12"
"283" "MA0155.1.INSM1" 0.150400252547115 0.980864301545945 0.00228175712176538 "INSM1"
"284" "MA0707.1.MNX1" -0.193924430757761 0.751954082168733 0.00431346742306027 "MNX1"
"285" "MA0809.2.TEAD4" -0.0389162488281727 1 0.000224052046493173 "TEAD4"
"286" "MA1142.1.FOSL1::JUND" 0.392745135817677 1.79484601143195e-08 0.0226385275307547 "FOSL1::JUND"
"287" "MA1577.1.TLX2" -0.135848007164896 0.998191377406067 0.00288997679761767 "TLX2"
"288" "MA1596.1.ZNF460" 0.044610524084419 0.999999999971027 0.00202191286831504 "ZNF460"
"289" "MA0691.1.TFAP4" 0.0689378450624645 0.999999999084553 0.000542491585298107 "TFAP4"
"290" "MA0794.1.PROX1" 0.0550772226415575 0.999999999997675 0.00103098980888725 "PROX1"
"291" "MA0014.3.PAX5" 0.100922525511123 0.999976883720482 0.00220575848108324 "PAX5"
"292" "MA0036.3.GATA2" -0.187720899004489 0.807270827918978 0.0046743026990853 "GATA2"
"293" "MA1547.1.PITX2" 0.0826086574234068 0.999999923762352 0.000289634952402919 "PITX2"
"294" "MA1553.1.RARG(var.3)" -0.0621247803792357 0.99999999997746 0.000914814859211146 "RARG(var.3)"
"295" "MA0702.2.LMX1A" -0.190486705861986 0.757227910202419 0.00578606569030669 "LMX1A"
"296" "MA0779.1.PAX1" 0.145917851477861 0.992390626695817 0.000565011431796755 "PAX1"
"297" "MA0650.2.HOXA13" -0.15347498562187 0.984188544647104 0.00301254987177771 "HOXA13"
"298" "MA0072.1.RORA(var.2)" -0.00115123391151428 1 0.00124490009798889 "RORA(var.2)"
"299" "MA1576.1.THRB(var.3)" 0.123867954127491 0.999451452856338 0.00103165691275277 "THRB(var.3)"
"300" "MA1116.1.RBPJ" 0.0104387952014804 1 0.000925858092714122 "RBPJ"
"301" "MA1539.1.NR2F6(var.3)" 0.220586165785789 0.294289942725133 0.00372640406181758 "NR2F6(var.3)"
"302" "MA0609.2.CREM" 0.312117215711623 0.00128619439614275 0.00713102353708278 "CREM"
"303" "MA0090.3.TEAD1" -0.0446045501157641 1 0.000217694659035018 "TEAD1"
"304" "MA0662.1.MIXL1" 0.248175877146423 0.0866265691918893 0.0051952219089385 "MIXL1"
"305" "MA1573.1.THAP11" -0.0503997094929218 0.999999999999959 0.00052706442919255 "THAP11"
"306" "MA0598.3.EHF" -0.648395561613142 1.58241186802268e-34 0.0102797246671768 "EHF"
"307" "MA1654.1.ZNF16" -0.00985187292098999 1 0.00137329282423963 "ZNF16"
"308" "MA1599.1.ZNF682" 0.122398602310568 0.999317320823488 0.00210322421030741 "ZNF682"
"309" "MA0825.1.MNT" 0.190241235904978 0.76468425521858 0.00164967119683535 "MNT"
"310" "MA0864.2.E2F2" -0.0165876797400415 1 0.00131379800162061 "E2F2"
"311" "MA0038.2.GFI1" -0.0919718691147864 0.999998797000444 0.0036390623877972 "GFI1"
"312" "MA1645.1.NKX2-2" 0.0641408110968769 0.99999999974772 0.00057689869191397 "NKX2-2"
"313" "MA0089.2.NFE2L1" 0.292149496730417 0.00706592533120026 0.00567935759874748 "NFE2L1"
"314" "MA1115.1.POU5F1" -0.220253745559603 0.437627106761838 0.00253230348791935 "POU5F1"
"315" "MA1104.2.GATA6" -0.0880532059818506 0.999999885442624 0.00144010790298762 "GATA6"
"316" "MA1138.1.FOSL2::JUNB" 0.302509592846036 0.00128642932985606 0.0229239820157387 "FOSL2::JUNB"
"317" "MA1150.1.RORB" 0.0707927695475519 0.999999999298372 0.000606677346925663 "RORB"
"318" "MA0681.2.PHOX2B" -0.200913275592029 0.653393618630976 0.00553515125117521 "PHOX2B"
"319" "MA0890.1.GBX2" 0.0156748446170241 0.999999999997361 0.0043963405388097 "GBX2"
"320" "MA0759.1.ELK3" -0.442218317650259 5.01146369299571e-24 0.137346678404955 "ELK3"
"321" "MA1589.1.ZNF140" -0.0722400778904557 0.999999999659288 0.000499464616057931 "ZNF140"
"322" "MA0732.1.EGR3" 0.181002394296229 0.728772002109791 0.00716298170115331 "EGR3"
"323" "MA1103.2.FOXK2" -0.46675982978195 2.74076883194284e-14 0.00551464749751726 "FOXK2"
"324" "MA0799.1.RFX4" 0.0361431166529655 0.999999999999997 0.00144849749883739 "RFX4"
"325" "MA1129.1.FOSL1::JUN(var.2)" 0.302202095277607 0.00366590750854575 0.0136316167222558 "FOSL1::JUN(var.2)"
"326" "MA0099.3.FOS::JUN" 0.621927063912153 4.16422239184731e-31 0.0256461087521116 "FOS::JUN"
"327" "MA0095.2.YY1" -0.0238507143221796 1 0.000257109996423735 "YY1"
"328" "MA0899.1.HOXA10" -0.375784530770034 4.68307169549854e-07 0.00513943191579152 "HOXA10"
"329" "MA0795.1.SMAD3" -0.0963066541589797 0.999999207678368 0.000702667812969961 "SMAD3"
"330" "MA0905.1.HOXC10" -0.104521765839309 0.999935529095693 0.00700445713689162 "HOXC10"
"331" "MA1514.1.KLF17" 0.149645731784403 0.971317290777028 0.00395910490545886 "KLF17"
"332" "MA1484.1.ETS2" -0.252077957731672 0.126360690507514 0.00150531201478321 "ETS2"
"333" "MA0050.2.IRF1" -0.542706699110568 5.25460377168999e-22 0.0124609660814343 "IRF1"
"334" "MA1540.1.NR5A1" 0.0588210904970765 0.999999999910463 0.00111992946625056 "NR5A1"
"335" "MA0047.3.FOXA2" -0.339925863780081 7.27924044700983e-05 0.00306289092182139 "FOXA2"
"336" "MA0807.1.TBX5" 0.103205856401473 0.999952157707128 0.00283733433276588 "TBX5"
"337" "MA0638.1.CREB3" 0.177732395473868 0.896174147680996 0.00245395829475867 "CREB3"
"338" "MA0743.2.SCRT1" 0.0164809571579099 1 0.000284165640833617 "SCRT1"
"339" "MA0812.1.TFAP2B(var.2)" 0.0529584335163236 0.99999999920759 0.00269205367340876 "TFAP2B(var.2)"
"340" "MA0637.1.CENPB" 0.00696400925517082 1 0.00154391427096405 "CENPB"
"341" "MA0632.2.TCFL5" -0.277650875039399 0.00395670584183119 0.019446317497945 "TCFL5"
"342" "MA0782.2.PKNOX1" 0.121239130850881 0.999786731851076 0.000674910232544993 "PKNOX1"
"343" "MA0665.1.MSC" -0.0284603107720613 1 0.000558689193205005 "MSC"
"344" "MA0075.3.PRRX2" -0.242847555316985 0.184869565124354 0.00304198628596973 "PRRX2"
"345" "MA0912.2.HOXD3" 0.189835914410651 0.806719010958368 0.00564646816973076 "HOXD3"
"346" "MA0106.3.TP53" 0.0422210688702762 0.99999999999999 0.000489926445759243 "TP53"
"347" "MA0605.2.ATF3" 0.21778005734086 0.491866710663691 0.0121715463876347 "ATF3"
"348" "MA0058.3.MAX" 0.101909905672073 0.999981418747609 0.00111097615124618 "MAX"
"349" "MA0030.1.FOXF2" -0.261712558101863 0.0754304872408245 0.0023710606679188 "FOXF2"
"350" "MA0627.2.POU2F3" -0.210150238592178 0.566558962496041 0.0028304246017603 "POU2F3"
"351" "MA0847.2.FOXD2" -0.196936571970582 0.726143951628255 0.00294842363922384 "FOXD2"
"352" "MA0642.1.EN2" -0.0398253351449966 0.999999999999999 0.00152646659472143 "EN2"
"353" "MA0131.2.HINFP" -0.0525375152938068 0.999999993357282 0.00523916883825467 "HINFP"
"354" "MA0741.1.KLF16" 0.222069453448057 0.242521563538033 0.00733615275673181 "KLF16"
"355" "MA0770.1.HSF2" -0.096589591819793 0.999999501294411 0.00172548958716871 "HSF2"
"356" "MA1130.1.FOSL2::JUN" 0.583019607700408 5.08448464816237e-27 0.0299240071714115 "FOSL2::JUN"
"357" "MA0031.1.FOXD1" -0.396644741296768 3.09256176117971e-08 0.00534058665210446 "FOXD1"
"358" "MA1578.1.VEZF1" 0.150649833492935 0.958597267438384 0.00627138113153441 "VEZF1"
"359" "MA0024.3.E2F1" -0.0171194020658731 0.999999999999996 0.00211504046730259 "E2F1"
"360" "MA0511.2.RUNX2" -0.199125566519797 0.69716351487006 0.00340012625284276 "RUNX2"
"361" "MA1117.1.RELB" 0.23338282154873 0.249567474872296 0.00582175708907249 "RELB"
"362" "MA1146.1.NR1H4::RXRA" 0.077653712593019 0.999999976010781 0.000435224064946032 "NR1H4::RXRA"
"363" "MA1643.1.NFIB" 0.00518400315195322 0.999999999999992 0.00243009081019849 "NFIB"
"364" "MA0060.3.NFYA" 0.0488728601485491 0.999999999999477 0.00199120093849159 "NFYA"
"365" "MA0145.3.TFCP2" -0.0370778560172766 0.999999997279355 0.00702257453240282 "TFCP2"
"366" "MA0909.2.HOXD13" -0.128504198044538 0.99962683542217 0.000763022301945013 "HOXD13"
"367" "MA0513.1.SMAD2::SMAD3::SMAD4" 0.0711741205304861 0.999999986818776 0.00141264143605839 "SMAD2::SMAD3::SMAD4"
"368" "MA0698.1.ZBTB18" 0.00426672725006938 1 0.000489953053161168 "ZBTB18"
"369" "MA0504.1.NR2C2" 0.136474216822535 0.995223439308578 0.00205210987370747 "NR2C2"
"370" "MA0838.1.CEBPG" -0.16624714853242 0.89251716545015 0.0078153671015192 "CEBPG"
"371" "MA0673.1.NKX2-8" -0.119831203948706 0.9999229349939 0.000766215748388039 "NKX2-8"
"372" "MA1101.2.BACH2" 0.604159692768008 9.02064255658347e-29 0.0178074285203937 "BACH2"
"373" "MA0636.1.BHLHE41" 0.00308875925838947 0.999999981975942 0.00873155891081706 "BHLHE41"
"374" "MA0868.2.SOX8" -0.34162882110104 4.76237738950964e-05 0.00605625708561533 "SOX8"
"375" "MA0017.2.NR2F1" 0.161931081674993 0.964369467486245 0.000926481675342038 "NR2F1"
"376" "MA1145.1.FOSL2::JUND(var.2)" 0.360472314525396 5.47552565475705e-06 0.0139807236413343 "FOSL2::JUND(var.2)"
"377" "MA0500.2.MYOG" 0.0395355247892439 0.999999999999872 0.00140175663004202 "MYOG"
"378" "MA1533.1.NR1I2" 0.0288547310046852 0.99999999999996 0.00167291379288321 "NR1I2"
"379" "MA0803.1.TBX15" 0.123190781101584 0.999512773479022 0.000494945000751878 "TBX15"
"380" "MA0767.1.GCM2" 0.0795227107591927 0.999999816214991 0.00214693300045963 "GCM2"
"381" "MA0018.4.CREB1" 0.231829320080578 0.31317140983794 0.00694555701615885 "CREB1"
"382" "MA0914.1.ISL2" -0.101743677165359 0.999996962226449 0.00133813030386488 "ISL2"
"383" "MA1555.1.RXRB(var.2)" 0.169207319500856 0.932209251020454 0.00087741034749966 "RXRB(var.2)"
"384" "MA1644.1.NFYC" -0.0756698315963149 0.999999996397575 0.00141142267864729 "NFYC"
"385" "MA1544.1.OVOL1" -0.18025468767155 0.87917515580848 0.00655234156427743 "OVOL1"
"386" "MA0051.1.IRF2" 0.16677977796644 0.900568724441768 0.0163161979280273 "IRF2"
"387" "MA0699.1.LBX2" 0.391367336269468 2.50639435334779e-08 0.0312074040113015 "LBX2"
"388" "MA0616.2.HES2" 0.00152338203042746 0.9999999996242 0.00522647022656684 "HES2"
"389" "MA1497.1.HOXA6" -0.176860663108528 0.880413718509839 0.00473673775121722 "HOXA6"
"390" "MA1562.1.SOX14" -0.280428468249738 0.0196197495229243 0.00266986208625178 "SOX14"
"391" "MA1508.1.IKZF1" -0.615689063444734 6.12581923109086e-30 0.00936116788374066 "IKZF1"
"392" "MA1505.1.HOXC8" 0.0911738323047757 0.998562799068819 0.0146050855909369 "HOXC8"
"393" "MA0508.3.PRDM1" -0.145656502339989 0.994687819895771 0.00179873104950825 "PRDM1"
"394" "MA1468.1.ATOH7" -0.0376779614016414 1 0.000625587418425006 "ATOH7"
"395" "MA0464.2.BHLHE40" 0.00778686627745628 0.999999999999938 0.00280809008798365 "BHLHE40"
"396" "MA0149.1.EWSR1-FLI1" -0.252422378398478 0.133379002516144 0.00410446223084115 "EWSR1-FLI1"
"397" "MA0132.2.PDX1" -0.179307630285621 0.874773572569288 0.00409643719222249 "PDX1"
"398" "MA0655.1.JDP2" 0.604769823141396 5.98141203775694e-29 0.0272476375908812 "JDP2"
"399" "MA0470.2.E2F4" -0.128807157743722 0.999321782730499 0.00210098766793149 "E2F4"
"400" "MA0138.2.REST" 0.0910868099890649 0.999993825761125 0.0029252167321382 "REST"
"401" "MA0766.2.GATA5" -0.097551888320595 0.999997770825131 0.00199516758017001 "GATA5"
"402" "MA1491.1.GLI3" 0.201557812746614 0.570390019628866 0.00192388795862808 "GLI3"
"403" "MA0620.3.MITF" 0.0591212073341012 0.999999999924414 0.00180927645884088 "MITF"
"404" "MA0754.1.CUX1" 0.0541168749332428 0.999999999992769 0.00185838457964321 "CUX1"
"405" "MA0903.1.HOXB3" 0.403229374438524 1.97113127083848e-09 0.0361935371894695 "HOXB3"
"406" "MA1131.1.FOSL2::JUN(var.2)" 0.386165626347065 1.4341821358424e-07 0.0180689784868631 "FOSL2::JUN(var.2)"
"407" "MA0634.1.ALX3" -0.00420486787334085 1 0.00245837637753621 "ALX3"
"408" "MA0747.1.SP8" 0.186811515130103 0.719584810073327 0.00522033444197446 "SP8"
"409" "MA0804.1.TBX19" 0.0192336207255721 1 0.000830178048747006 "TBX19"
"410" "MA0687.1.SPIC" -0.741601136978716 2.94998218589826e-48 0.0128465287429977 "SPIC"
"411" "MA0039.4.KLF4" 0.188004661351442 0.694681137499932 0.00525303843783441 "KLF4"
"412" "MA0091.1.TAL1::TCF3" -0.00756602408364415 1 0.000914967350314714 "TAL1::TCF3"
"413" "MA1548.1.PLAGL2" 0.0627379820798524 0.999999999570102 0.00108351421195505 "PLAGL2"
"414" "MA0787.1.POU3F2" -0.104657809715718 0.999994240654216 0.00144879899037429 "POU3F2"
"415" "MA0136.2.ELF5" -0.774285199586302 1.1832436607658e-53 0.0136886184719226 "ELF5"
"416" "MA1126.1.FOS::JUN(var.2)" 0.301201322581619 0.00371631794397973 0.01143962310329 "FOS::JUN(var.2)"
"417" "MA0596.1.SREBF2" 0.159965133760124 0.974848273020318 0.00171373143791722 "SREBF2"
"418" "MA1118.1.SIX1" -0.0157301602885127 1 0.0006394306858142 "SIX1"
"419" "MA0831.2.TFE3" 0.0594072844833136 0.999999999966654 0.00105430124006658 "TFE3"
"420" "MA0785.1.POU2F1" -0.147194847464561 0.992599203548933 0.0027914626008701 "POU2F1"
"421" "MA0659.2.MAFG" -0.0799802369438112 0.999999992301058 0.00337468869750071 "MAFG"
"422" "MA0773.1.MEF2D" -0.21891799243167 0.440957186987476 0.00368179372771129 "MEF2D"
"423" "MA0083.3.SRF" -0.0889008860103786 0.999999926988229 0.000987790242026609 "SRF"
"424" "MA1119.1.SIX2" 0.0293053672648966 1 0.00186669600476064 "SIX2"
"425" "MA1495.1.HOXA1" -0.00578695395961404 0.99999998664861 0.00905751524759113 "HOXA1"
"426" "MA0756.1.ONECUT2" -0.170167324598879 0.945028074216454 0.00307135773781578 "ONECUT2"
"427" "MA1524.1.MSGN1" -0.0594414435327053 0.999999999999034 0.000840653429425783 "MSGN1"
"428" "MA0828.1.SREBF2(var.2)" 0.108430670690723 0.999941213969169 0.00185048590636544 "SREBF2(var.2)"
"429" "MA0784.1.POU1F1" -0.153557938057929 0.985435449925575 0.00295087664711142 "POU1F1"
"430" "MA0667.1.MYF6" -0.0448459638282657 0.999999999981026 0.004083636210172 "MYF6"
"431" "MA0904.2.HOXB5" 0.10817286837846 0.999905260142753 0.00867131115304787 "HOXB5"
"432" "MA0068.2.PAX4" -0.249580269213766 0.139899766096762 0.00322861874000353 "PAX4"
"433" "MA1472.1.BHLHA15(var.2)" 0.093533621635288 0.999997620095664 0.00148471873867806 "BHLHA15(var.2)"
"434" "MA0069.1.PAX6" 0.0164529508911073 1 0.00111282959736929 "PAX6"
"435" "MA0509.2.RFX1" -0.0624228925444186 0.999999999993709 0.000299621623348912 "RFX1"
"436" "MA1653.1.ZNF148" 0.0373174911364913 0.999999997313971 0.0045142200240179 "ZNF148"
"437" "MA0258.2.ESR2" 0.169556513428688 0.921385126981388 0.00146260228643709 "ESR2"
"438" "MA0826.1.OLIG1" -0.0845680804923177 0.999999984841832 0.00142574122316986 "OLIG1"
"439" "MA0888.1.EVX2" 0.0565035622566938 0.999999999920552 0.00257922956227685 "EVX2"
"440" "MA1602.1.ZSCAN29" -0.0721261841244996 0.999999999164577 0.00116533553885413 "ZSCAN29"
"441" "MA0777.1.MYBL2" -0.085461329203099 0.999999916284637 0.0037748696408112 "MYBL2"
"442" "MA1110.1.NR1H4" 0.20755707193166 0.604012456974898 0.00222851224979673 "NR1H4"
"443" "MA1635.1.BHLHE22(var.2)" 0.0452623362652957 0.999999999992847 0.00208023223895674 "BHLHE22(var.2)"
"444" "MA1537.1.NR2F1(var.2)" 0.18366757966578 0.829189483517222 0.00136684810307361 "NR2F1(var.2)"
"445" "MA0791.1.POU4F3" -0.00825831806287169 0.999999999999998 0.00430895297744411 "POU4F3"
"446" "MA1558.1.SNAI1" 0.146319483406842 0.975573237139857 0.00500206880328919 "SNAI1"
"447" "MA1593.1.ZNF317" -0.20528700016439 0.658283931970924 0.00196130012330278 "ZNF317"
"448" "MA1100.2.ASCL1" 0.0963796358555555 0.999976744413083 0.00300395297857689 "ASCL1"
"449" "MA1641.1.MYF5" 0.14908948354423 0.986326203169045 0.00117176806536773 "MYF5"
"450" "MA0077.1.SOX9" -0.182668037712574 0.88782315461094 0.00171196579904292 "SOX9"
"451" "MA0161.2.NFIC" -0.0798955359496176 0.999999996223312 0.000572500712546756 "NFIC"
"452" "MA0818.1.BHLHE22" -0.299330363515764 0.00555311082765606 0.00771695253776977 "BHLHE22"
"453" "MA0729.1.RARA" 0.0845585153438151 0.999999907091163 0.000238579070142413 "RARA"
"454" "MA0259.1.ARNT::HIF1A" -0.0665977909229696 0.999999998973032 0.00292011508767543 "ARNT::HIF1A"
"455" "MA0700.2.LHX2" 0.0200590663589537 1 0.00195734227161261 "LHX2"
"456" "MA1550.1.PPARD" 0.119530174415559 0.999770654870159 0.000509555410184738 "PPARD"
"457" "MA0657.1.KLF13" 0.160337647423148 0.959950894222588 0.00166538307095291 "KLF13"
"458" "MA0887.1.EVX1" 0.0273086787201464 0.999999999999999 0.00146880573671484 "EVX1"
"459" "MA0648.1.GSC" 0.0906799649819732 0.999999526212359 0.00329759079303975 "GSC"
"460" "MA0032.2.FOXC1" -0.26382859563455 0.0578705713409195 0.00334178838710916 "FOXC1"
"461" "MA0495.3.MAFF" -0.210338924080133 0.592482776759968 0.00268722531101816 "MAFF"
"462" "MA1132.1.JUN::JUNB" 0.549116958864033 2.93403908072722e-22 0.0192011686716899 "JUN::JUNB"
"463" "MA0738.1.HIC2" 0.0516453953459859 0.999999999997797 0.000840665751375098 "HIC2"
"464" "MA1474.1.CREB3L4" 0.133287263568491 0.99817769879143 0.00104098942086238 "CREB3L4"
"465" "MA1566.1.TBX3" 0.151256775483489 0.979932817176229 0.00129403962783132 "TBX3"
"466" "MA0160.1.NR4A2" 0.0613435562700033 0.999999999984207 0.000388293196435376 "NR4A2"
"467" "MA0610.1.DMRT3" -0.0922765326686203 0.99999909329011 0.0026899426904399 "DMRT3"
"468" "MA0790.1.POU4F1" -0.141398142557591 0.994998822124555 0.00416876945587616 "POU4F1"
"469" "MA1521.1.MAFA" 0.135038977023214 0.996616337557138 0.00145084332160509 "MAFA"
"470" "MA0593.1.FOXP2" -0.366574725136161 1.91732865422628e-06 0.0046037784418492 "FOXP2"
"471" "MA0037.3.GATA3" -0.0760286599397659 0.999999984820363 0.00283520052989172 "GATA3"
"472" "MA0484.2.HNF4G" 0.104059293400496 0.999969974900736 0.00738187086805048 "HNF4G"
"473" "MA0762.1.ETV2" -0.589653946924955 1.16855647647568e-26 0.00890866462391215 "ETV2"
"474" "MA1640.1.MEIS2(var.2)" -0.0532754533924162 0.999999999998437 0.00244783065397432 "MEIS2(var.2)"
"475" "MA0718.1.RAX" -0.170913471374661 0.945886396140567 0.00151952095613585 "RAX"
"476" "MA0878.2.CDX1" -0.279178175609559 0.0149928236878179 0.00536100105059225 "CDX1"
"477" "MA0139.1.CTCF" -0.13756793923676 0.998244739333495 0.00120685631992617 "CTCF"
"478" "MA1647.1.PRDM4" -0.189056996256113 0.809469768050554 0.00310857971886257 "PRDM4"
"479" "MA1545.1.OVOL2" -0.0308337383903563 0.999999999999867 0.00274882681015418 "OVOL2"
"480" "MA1656.1.ZNF449" 0.0701176524162292 0.999999977855374 0.00219004556512646 "ZNF449"
"481" "MA0516.2.SP2" 0.1073854630813 0.999856818024389 0.00395524050731581 "SP2"
"482" "MA1574.1.THRB" 0.0668146591633558 0.999999965616159 0.00299879418107861 "THRB"
"483" "MA0599.1.KLF5" 0.173757255077362 0.864116802431155 0.00418360132064116 "KLF5"
"484" "MA1136.1.FOSB::JUNB(var.2)" 0.381723382975906 1.79861905289622e-07 0.0156966356475735 "FOSB::JUNB(var.2)"
"485" "MA0492.1.JUND(var.2)" 0.292103968095034 0.00847967338400294 0.00901949405483393 "JUND(var.2)"
"486" "MA0865.1.E2F8" -0.173954599536955 0.941757520967105 0.00125033173769644 "E2F8"
"487" "MA0052.4.MEF2A" -0.327369915321469 0.000259288664268062 0.00414918408071007 "MEF2A"
"488" "MA0893.2.GSX2" 0.122148799244314 0.999691536109726 0.00309717314181414 "GSX2"
"489" "MA0678.1.OLIG2" -0.255674522835761 0.0988964397571935 0.00254075229042598 "OLIG2"
"490" "MA0886.1.EMX2" -0.208164430223405 0.515571213883343 0.00935564459931312 "EMX2"
"491" "MA0757.1.ONECUT3" -0.324647027533501 0.00028447353384651 0.00471151335197923 "ONECUT3"
"492" "MA1560.1.SOHLH2" -0.456569877453148 3.26197345190221e-14 0.0131251269272598 "SOHLH2"
"493" "MA0644.1.ESX1" -0.16179599519819 0.97801180054124 0.00262711097793038 "ESX1"
"494" "MA1127.1.FOSB::JUN" 0.328422113321722 0.000262960157547108 0.0134850017335923 "FOSB::JUN"
"495" "MA0829.2.SREBF1(var.2)" 0.10659199161455 0.99998098460525 0.000297118699452453 "SREBF1(var.2)"
"496" "MA0780.1.PAX3" -0.214748772326857 0.513179630842691 0.00261490560783648 "PAX3"
"497" "MA0084.1.SRY" -0.349073650781065 1.93586830820249e-05 0.00368610397997155 "SRY"
"498" "MA1567.1.TBX6" -0.0105169680900872 1 0.0015620627609276 "TBX6"
"499" "MA0671.1.NFIX" -0.0731184603646398 0.999999999634257 0.000501134138777274 "NFIX"
"500" "MA1538.1.NR2F1(var.3)" 0.140684389974922 0.995560658184593 0.00119627943624877 "NR2F1(var.3)"
"501" "MA1480.1.DPRX" 0.0854069320484996 0.999999937812954 0.00137292504076079 "DPRX"
"502" "MA0113.3.NR3C1" -0.126883629709482 0.999654156110373 0.00181741033591452 "NR3C1"
"503" "MA0600.2.RFX2" -0.000320879742503166 1 0.000909176331199631 "RFX2"
"504" "MA0734.2.GLI2" 0.135529117193073 0.994410730902355 0.00293238313122324 "GLI2"
"505" "MA0910.2.HOXD8" -0.0467354371212423 0.9999999999751 0.00374198780738891 "HOXD8"
"506" "MA1475.1.CREB3L4(var.2)" 0.0936129363253713 0.99999746492381 0.00383065981525337 "CREB3L4(var.2)"
"507" "MA0471.2.E2F6" -0.0588877918198705 0.999999963653114 0.00524097860309868 "E2F6"
"508" "MA1501.1.HOXB7" -0.0747179300524294 0.999999985906751 0.00228143935905613 "HOXB7"
"509" "MA1529.1.NHLH2" 0.0779734118841588 0.999999664535494 0.00242915183062463 "NHLH2"
"510" "MA0895.1.HMBOX1" -0.126696850173175 0.999527437015405 0.0019898202329014 "HMBOX1"
"511" "MA0639.1.DBP" -0.548287264071405 7.63794113909167e-23 0.00649707897280228 "DBP"
"512" "MA0079.4.SP1" 0.279226119164377 0.0102534019681516 0.00490436895745797 "SP1"
"513" "MA0839.1.CREB3L1" 0.0193445049226284 1 0.000433074555399912 "CREB3L1"
"514" "MA0683.1.POU4F2" -0.0970261408947408 0.999997052808734 0.00351110901659183 "POU4F2"
"515" "MA0695.1.ZBTB7C" 0.16787107847631 0.922841736773467 0.00170104652494357 "ZBTB7C"
"516" "MA0148.4.FOXA1" -0.251546976622194 0.136131168925417 0.00219154400670169 "FOXA1"
"517" "MA1494.1.HNF4A(var.2)" 0.0156009513884783 1 0.000626113962637283 "HNF4A(var.2)"
"518" "MA0815.1.TFAP2C(var.3)" 0.00785047700628638 0.999999980816986 0.00665504769319361 "TFAP2C(var.3)"
"519" "MA1151.1.RORC" -0.00205451156944036 1 0.000324338002148177 "RORC"
"520" "MA1569.1.TFAP2E" 0.174659943208098 0.860690206811862 0.00325247818615907 "TFAP2E"
"521" "MA0802.1.TBR1" 0.0291260017547756 1 0.000211513070432614 "TBR1"
"522" "MA1123.2.TWIST1" 0.0731988484039903 0.999999997021747 0.000277947650393836 "TWIST1"
"523" "MA0690.1.TBX21" 0.0936188150662929 0.999998616228831 0.000291408304137322 "TBX21"
"524" "MA1563.1.SOX18" -0.0402569612488151 1 0.00169313819630634 "SOX18"
"525" "MA1479.1.DMRTC2" -0.061600873246789 0.999999999930814 0.00263118372421009 "DMRTC2"
"526" "MA0786.1.POU3F1" -0.172694308217615 0.930729501267338 0.0028317133969956 "POU3F1"
"527" "MA0525.2.TP63" 0.179083451628685 0.902479414980496 0.00473078818927541 "TP63"
"528" "MA0043.3.HLF" -0.336282670032233 3.17886773046874e-05 0.00652519618889667 "HLF"
"529" "MA0154.4.EBF1" 0.096280122641474 0.999993093302132 0.00149432843146421 "EBF1"
"530" "MA1636.1.CEBPG(var.2)" -0.0655130133964121 0.999999868544705 0.00682690197628647 "CEBPG(var.2)"
"531" "MA1112.2.NR4A1" 0.0364899816922843 1 0.000949568837729005 "NR4A1"
"532" "MA1579.1.ZBTB26" 0.0200261902064085 1 0.000632831098062333 "ZBTB26"
"533" "MA1467.1.ATOH1(var.2)" -0.0377928954549134 1 0.000745947013924154 "ATOH1(var.2)"
"534" "MA1113.2.PBX2" -0.0422581429593265 0.999999999999857 0.00334084638569824 "PBX2"
"535" "MA0760.1.ERF" -0.454338745679706 4.96627392358318e-13 0.00612467177714406 "ERF"
"536" "MA0694.1.ZBTB7B" 0.099300455302 0.999990169343782 0.00167130115678463 "ZBTB7B"
"537" "MA1421.1.TCF7L1" -0.175422057043761 0.930031979221456 0.00221699282971884 "TCF7L1"
"538" "MA0669.1.NEUROG2" -0.0798901682719588 0.999999995861965 0.000708377330251516 "NEUROG2"
"539" "MA1133.1.JUN::JUNB(var.2)" 0.22881084587425 0.338799664657816 0.00738196643543729 "JUN::JUNB(var.2)"
"540" "MA0028.2.ELK1" -0.255894867492316 0.101744050466164 0.00177739755820274 "ELK1"
"541" "MA1512.1.KLF11" 0.179184319451451 0.747784160840304 0.00845702611929877 "KLF11"
